Snapshot_Time	Direction	RTM	ADX	D1	FLOW	ZOMBIE	CRISIS	RTM_Dist_xATR	RTM_Arrow	ADX_Val	EffRatio_H4	Flow_Score	Trend_Score	D1_Status	Zombie_Score	Zombie_MidShift_xATR	Regime	Session	Spread_Points
3/10/2025 8:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.48	UP	22.8	0.144	2	25.5	OK	-1.1	-1.06	Trending	Tokyo-London	21
3/10/2025 9:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.65	FL	22.8	0.144	2	48.5	OK	-1.1	-1.1	Trending	London	21
3/10/2025 10:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.72	FL	22.8	0.144	2	48.6	OK	-1.1	-1.13	Trending	London	20
3/10/2025 11:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.51	DN	22.6	0.082	2	50.4	OK	-1.1	-1.12	Trending	London	22
3/10/2025 12:00	BUY	Yellow	Yellow	Green	Green	Green	Green	1.88	UP	22.6	0.082	4.5	46.7	OK	-1.2	-1.22	Trending	London	21
3/10/2025 13:00	BUY	Green	Yellow	Green	Green	Green	Green	2.7	UP	22.6	0.082	4.5	53.6	OK	-1.4	-1.43	Trending	London-NewYork	20
3/10/2025 14:00	BUY	Green	Yellow	Green	Green	Green	Green	3.24	UP	22.6	0.082	4.5	68.3	OK	-1.6	-1.57	Trending	London-NewYork	20
3/10/2025 15:00	BUY	Green	Yellow	Green	Green	Green	Green	4.02	UP	25.5	0.169	4.5	75.9	OK	-1.9	-1.85	Trending	London-NewYork	18
3/10/2025 16:00	BUY	Red	Yellow	Green	Yellow	Green	Green	2.81	DN	25.5	0.169	2.5	89	OK	-1.7	-1.67	Trending	London-NewYork	24
3/10/2025 17:00	BUY	Red	Yellow	Green	Yellow	Green	Green	1.4	DN	25.5	0.169	2.5	71.2	OK	-1.4	-1.42	Trending	New York	23
3/10/2025 18:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.74	UP	25.5	0.169	2.5	48.9	OK	-1.5	-1.52	Trending	New York	21
3/10/2025 19:00	BUY	Red	Yellow	Green	Yellow	Green	Green	1.03	DN	28	0.037	2.5	56.8	OK	-1.4	-1.38	Trending	New York	19
3/10/2025 20:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.13	DN	28	0.037	2.5	43.3	OK	-1.2	-1.19	Trending	New York	20
3/10/2025 21:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.84	UP	28	0.037	2.5	26.2	EDGE	-0.9	-0.95	Trending	New York	21
3/10/2025 22:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.52	DN	28	0.037	2.5	6.3	OK	-1	-1.02	Trending	Off-Hours	20
3/10/2025 23:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.95	UP	24.6	0.124	2.5	14.8	EDGE	-0.9	-0.85	Trending	Off-Hours	20
3/11/2025 0:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.97	FL	24.6	0.124	-2	4.1	EDGE	-0.8	-0.83	Trending	Tokyo	87
3/11/2025 1:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.23	UP	24.6	0.124	-2	3.5	EDGE	-0.7	-0.75	Trending	Tokyo	62
3/11/2025 2:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.99	DN	24.6	0.124	-2	-4.1	EDGE	-0.8	-0.78	Trending	Tokyo	28
3/11/2025 3:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.08	FL	23.8	0.04	-2	2.9	EDGE	-0.7	-0.74	Trending	Tokyo	23
3/11/2025 4:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.54	UP	23.8	0.04	-2	-1.1	EDGE	-0.6	-0.61	Trending	Tokyo	23
3/11/2025 5:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.17	DN	23.8	0.04	-2	-13.7	EDGE	-0.7	-0.68	Trending	Tokyo	18
3/11/2025 6:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.17	FL	23.8	0.04	-2	-4	EDGE	-0.7	-0.67	Trending	Tokyo	18
3/11/2025 7:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.88	DN	24.4	0.025	-2	-3.7	EDGE	-0.7	-0.73	Trending	Tokyo	20
3/11/2025 8:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.29	UP	24.4	0.025	-1	4.3	EDGE	-0.6	-0.62	Trending	Tokyo-London	20
3/11/2025 9:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.22	FL	24.4	0.025	-1	-6.9	EDGE	-0.6	-0.61	Trending	London	21
3/11/2025 10:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.38	DN	24.4	0.025	-1	-6.3	EDGE	-0.8	-0.77	Trending	London	21
3/11/2025 11:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.31	FL	23.9	0.149	-1	13.4	EDGE	-0.9	-0.92	Trending	London	19
3/11/2025 12:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.03	DN	23.9	0.149	-3.25	30.5	EDGE	-0.9	-0.87	Trending	London	20
3/11/2025 13:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.83	UP	23.9	0.149	-3.25	22.4	EDGE	-0.7	-0.67	Trending	London-NewYork	25
3/11/2025 14:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.47	DN	23.9	0.149	-3.25	0.2	EDGE	-0.7	-0.73	Trending	London-NewYork	21
3/11/2025 15:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.27	DN	22.3	0.252	-3.25	10.5	EDGE	-0.9	-0.9	Trending	London-NewYork	22
3/11/2025 16:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.59	UP	22.3	0.252	-1.25	29.7	EDGE	-1	-0.98	Trending	London-NewYork	21
3/11/2025 17:00	BUY	Green	Green	Green	Yellow	Green	Green	2.14	UP	22.3	0.252	-1.25	36.1	OK	-1.4	-1.45	Trending	New York	51
3/11/2025 18:00	BUY	Red	Green	Green	Yellow	Green	Green	1.28	DN	22.3	0.252	-1.25	73.9	OK	-1.3	-1.26	Trending	New York	22
3/11/2025 19:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.87	UP	20.8	0.336	-1.25	53.9	OK	-1.5	-1.46	Trending	New York	23
3/11/2025 20:00	BUY	Yellow	Green	Green	Green	Green	Green	1.99	FL	20.8	0.336	4.5	66.8	OK	-1.5	-1.53	Trending	New York	23
3/11/2025 21:00	BUY	Red	Green	Green	Green	Green	Green	0.48	DN	20.8	0.336	4.5	69.6	OK	-1.2	-1.16	Trending	New York	20
3/11/2025 22:00	BUY	Red	Green	Green	Green	Green	Green	0.12	DN	20.8	0.336	4.5	34.1	OK	-1.1	-1.06	Trending	Off-Hours	20
3/11/2025 23:00	BUY	Yellow	Green	Green	Green	Green	Green	0.84	UP	20.1	0.265	4.5	26	OK	-1.3	-1.25	Trending	Off-Hours	22
3/12/2025 0:00	BUY	Red	Green	Green	Green	Green	Green	0.35	DN	20.1	0.265	4.5	48.8	OK	-1.1	-1.12	Trending	Tokyo	32
3/12/2025 1:00	BUY	Red	Green	Green	Green	Green	Green	0.6	UP	20.1	0.265	4.5	34.2	OK	-1.2	-1.2	Trending	Tokyo	47
3/12/2025 2:00	BUY	Red	Green	Green	Green	Green	Green	0.53	FL	20.1	0.265	4.5	41.9	OK	-1.2	-1.19	Trending	Tokyo	25
3/12/2025 3:00	BUY	Red	Yellow	Green	Green	Green	Green	0.14	DN	19.5	0.118	4.5	39.7	OK	-1.1	-1.08	Trending	Tokyo	20
3/12/2025 4:00	BUY	Red	Yellow	Green	Green	Green	Green	0.25	FL	19.5	0.118	8.5	28.8	OK	-1.1	-1.12	Trending	Tokyo	22
3/12/2025 5:00	BUY	Red	Yellow	Green	Green	Green	Green	0.21	FL	19.5	0.118	8.5	31.8	OK	-1.1	-1.11	Trending	Tokyo	19
3/12/2025 6:00	BUY	Red	Yellow	Green	Green	Green	Green	0.03	FL	19.5	0.118	8.5	30.5	OK	-1.1	-1.06	Trending	Tokyo	20
3/12/2025 7:00	BUY	Red	Yellow	Green	Green	Green	Green	0.55	UP	19	0.099	8.5	26.1	OK	-1.2	-1.19	Trending	Tokyo	21
3/12/2025 8:00	BUY	Red	Yellow	Green	Green	Green	Green	0.61	FL	19	0.099	4.5	37.8	OK	-1.2	-1.2	Trending	Tokyo-London	20
3/12/2025 9:00	BUY	Red	Yellow	Green	Green	Green	Green	0.09	DN	19	0.099	4.5	38	OK	-1.1	-1.1	Trending	London	22
3/12/2025 10:00	BUY	Red	Yellow	Green	Green	Green	Green	0.43	UP	19	0.099	4.5	27.2	OK	-1.2	-1.18	Trending	London	22
3/12/2025 11:00	BUY	Yellow	Yellow	Green	Green	Green	Green	0.83	UP	21.2	0.129	4.5	33.5	OK	-1.3	-1.25	Trending	London	22
3/12/2025 12:00	BUY	Yellow	Yellow	Green	Green	Green	Green	0.18	DN	21.2	0.129	4.5	40	OK	-1.1	-1.06	Trending	London	19
3/12/2025 13:00	BUY	Yellow	Yellow	Yellow	Green	Green	Green	1.04	UP	21.2	0.129	4.5	21.2	EDGE	-0.9	-0.9	Trending	London-NewYork	20
3/12/2025 14:00	BUY	Yellow	Yellow	Yellow	Green	Green	Green	1.79	UP	21.2	0.129	4.5	6.3	EDGE	-0.8	-0.75	Trending	London-NewYork	25
3/12/2025 15:00	BUY	Yellow	Yellow	Yellow	Green	Green	Green	2.19	UP	18.7	0.05	4.5	-8.8	EDGE	-0.6	-0.56	Trending	London-NewYork	22
3/12/2025 16:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.66	DN	18.7	0.05	1.25	-27.9	EDGE	-0.8	-0.85	Trending	London-NewYork	19
3/12/2025 17:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.52	FL	18.7	0.05	1.25	8.6	EDGE	-0.9	-0.87	Trending	New York	23
3/12/2025 18:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.18	DN	18.7	0.05	1.25	12.4	OK	-1	-1.04	Trending	New York	20
3/12/2025 19:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.13	FL	16.6	0	1.25	30.6	OK	-1	-1.03	Trending	New York	19
3/12/2025 20:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.01	FL	16.6	0	1.25	27.7	EDGE	-1	-1	Trending	New York	23
3/12/2025 21:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.28	UP	16.6	0	1.25	24.1	EDGE	-0.9	-0.92	Trending	New York	24
3/12/2025 22:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.33	FL	16.6	0	1.25	17.7	OK	-1.1	-1.09	Trending	Off-Hours	20
3/12/2025 23:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.35	FL	16	0.175	1.25	34.2	OK	-1.1	-1.11	Trending	Off-Hours	22
3/13/2025 0:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.09	DN	16	0.175	1.25	34.1	OK	-1	-1.04	Trending	Tokyo	52
3/13/2025 1:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.42	UP	16	0.175	1.25	27.4	OK	-1.1	-1.13	Trending	Tokyo	49
3/13/2025 2:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.6	FL	16	0.175	1.25	35.6	OK	-1.2	-1.18	Trending	Tokyo	27
3/13/2025 3:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.55	FL	17.9	0.033	1.25	39.5	OK	-1.2	-1.19	Trending	Tokyo	23
3/13/2025 4:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.41	FL	17.9	0.033	1.25	38.1	OK	-1.2	-1.16	Trending	Tokyo	21
3/13/2025 5:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.79	UP	17.9	0.033	1.25	34	OK	-1.2	-1.23	Trending	Tokyo	22
3/13/2025 6:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.42	DN	17.9	0.033	1.25	40	OK	-1.1	-1.15	Trending	Tokyo	21
3/13/2025 7:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.16	DN	19.6	0.079	-0.75	31.3	OK	-1.1	-1.05	Trending	Tokyo	19
3/13/2025 8:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.37	UP	19.6	0.079	-0.75	22.1	EDGE	-1	-1.02	Trending	Tokyo-London	21
3/13/2025 9:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.29	UP	19.6	0.079	-0.75	20.2	EDGE	-0.9	-0.86	Trending	London	23
3/13/2025 10:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.53	UP	19.6	0.079	-0.75	4	EDGE	-0.8	-0.8	Trending	London	19
3/13/2025 11:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	2.46	UP	18.8	0.036	-0.75	-1.2	EDGE	-0.6	-0.61	Trending	London	19
3/13/2025 12:00	BUY	Red	Green	Yellow	Red	Green	Yellow	3.33	UP	18.8	0.036	-5.25	-21.4	EDGE	-0.4	-0.41	Trending	London	23
3/13/2025 13:00	BUY	Yellow	Green	Yellow	Red	Green	Green	2.9	DN	18.8	0.036	-5.25	-41.8	EDGE	-0.4	-0.43	Trending	London-NewYork	23
3/13/2025 14:00	BUY	Yellow	Green	Yellow	Red	Green	Green	2.77	FL	18.8	0.036	-5.25	-34.8	EDGE	-0.4	-0.41	Trending	London-NewYork	17
3/13/2025 15:00	BUY	Yellow	Green	Yellow	Red	Green	Green	2.49	DN	20.9	0.101	-5.25	-33.9	EDGE	-0.4	-0.37	Trending	London-NewYork	20
3/13/2025 16:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	2.04	DN	20.9	0.101	-3	-35.8	EDGE	-0.4	-0.4	Trending	London-NewYork	22
3/13/2025 17:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.5	DN	20.9	0.101	-3	-27.5	EDGE	-0.7	-0.69	Trending	New York	22
3/13/2025 18:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.68	FL	20.9	0.101	-3	8.8	EDGE	-0.6	-0.64	Trending	New York	23
3/13/2025 19:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.54	FL	20.9	0.006	-3	0.7	EDGE	-0.9	-0.92	Trending	New York	24
3/13/2025 20:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.43	FL	20.9	0.006	-2	36	EDGE	-0.9	-0.9	Trending	New York	19
3/13/2025 21:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.24	FL	20.9	0.006	-2	31	EDGE	-0.9	-0.86	Trending	New York	24
3/13/2025 22:00	BUY	Red	Green	Yellow	Yellow	Green	Green	0.43	FL	20.9	0.006	-2	25	EDGE	-0.9	-0.91	Trending	Off-Hours	21
3/13/2025 23:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.66	UP	19.6	0.026	-1	31.2	EDGE	-0.9	-0.94	Trending	Off-Hours	23
3/14/2025 0:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.53	FL	19.6	0.026	-1	38.4	EDGE	-0.9	-0.92	Trending	Tokyo	77
3/14/2025 1:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.19	DN	19.6	0.026	-1	33.4	EDGE	-0.9	-0.85	Trending	Tokyo	76
3/14/2025 2:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.25	FL	19.6	0.026	-1	24	EDGE	-0.9	-0.86	Trending	Tokyo	30
3/14/2025 3:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.34	FL	17.1	0.15	-1	25.3	EDGE	-0.9	-0.89	Trending	Tokyo	21
3/14/2025 4:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.83	UP	17.1	0.15	1	28.3	EDGE	-1	-1	Trending	Tokyo	21
3/14/2025 5:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.5	DN	17.1	0.15	1	39.4	EDGE	-0.9	-0.93	Trending	Tokyo	19
3/14/2025 6:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	0.9	UP	17.1	0.15	1	31	EDGE	-1	-1.01	Trending	Tokyo	22
3/14/2025 7:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.23	UP	16.3	0.049	1.5	38.5	OK	-1.1	-1.06	Trending	Tokyo	22
3/14/2025 8:00	BUY	Yellow	Yellow	Green	Green	Green	Green	1.37	FL	16.3	0.049	4.5	42.3	OK	-1.1	-1.09	Trending	Tokyo-London	21
3/14/2025 9:00	BUY	Yellow	Yellow	Green	Green	Green	Green	1.34	FL	16.3	0.049	4.5	43.7	OK	-1.1	-1.08	Trending	London	21
3/14/2025 10:00	BUY	Green	Yellow	Green	Green	Green	Green	2.06	UP	16.3	0.049	4.5	41.1	OK	-1.2	-1.21	Trending	London	25
3/14/2025 11:00	BUY	Green	Yellow	Green	Green	Green	Green	2.34	UP	18.4	0.07	4.5	52.5	OK	-1.3	-1.28	Trending	London	21
3/14/2025 12:00	BUY	Red	Yellow	Green	Green	Green	Green	1.29	DN	18.4	0.07	4.5	55.7	OK	-1.2	-1.15	Trending	London	19
3/14/2025 13:00	BUY	Yellow	Yellow	Green	Green	Green	Green	1.42	FL	18.4	0.07	4.5	41.7	OK	-1.2	-1.19	Trending	London-NewYork	22
3/14/2025 14:00	BUY	Yellow	Yellow	Green	Green	Green	Green	1.58	FL	18.4	0.07	4.5	43.5	OK	-1.2	-1.23	Trending	London-NewYork	23
3/14/2025 15:00	BUY	Green	Yellow	Green	Green	Green	Green	2.67	UP	22	0.095	4.5	45.4	OK	-1.5	-1.48	Trending	London-NewYork	21
3/14/2025 16:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.84	DN	22	0.095	0.25	63.9	OK	-1.2	-1.2	Trending	London-NewYork	20
3/14/2025 17:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.26	UP	22	0.095	0.25	37	OK	-1.3	-1.3	Trending	New York	55
3/14/2025 18:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.1	DN	22	0.095	0.25	46.6	OK	-1.1	-1.09	Trending	New York	21
3/14/2025 19:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.61	UP	24	0.005	0.25	24.9	OK	-1.2	-1.2	Trending	New York	22
3/14/2025 20:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.47	FL	24	0.005	0.25	36.5	OK	-1.2	-1.18	Trending	New York	26
3/14/2025 21:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.49	FL	24	0.005	0.25	33.7	OK	-1.2	-1.19	Trending	New York	22
3/14/2025 22:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.24	DN	24	0.005	0.25	30.9	OK	-1.1	-1.15	Trending	Off-Hours	18
3/14/2025 23:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.28	FL	25.8	0.21	0.25	31.7	EDGE	-1.1	-1.14	Trending	Off-Hours	43
3/17/2025 0:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.12	FL	25.8	0.21	0.25	29.4	EDGE	-1.1	-1.11	Trending	Tokyo	141
3/17/2025 1:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.2	FL	25.8	0.21	0.25	28.4	EDGE	-1.1	-1.13	Trending	Tokyo	61
3/17/2025 2:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.51	UP	25.8	0.21	0.25	28.9	EDGE	-1.2	-1.2	Trending	Tokyo	21
3/17/2025 3:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.73	UP	24.4	0.107	0.25	35.9	EDGE	-1.3	-1.26	Trending	Tokyo	23
3/17/2025 4:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.23	UP	24.4	0.107	0.25	40.8	OK	-1.4	-1.38	Trending	Tokyo	17
3/17/2025 5:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.04	FL	24.4	0.107	0.25	48.8	OK	-1.3	-1.33	Trending	Tokyo	29
3/17/2025 6:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.73	DN	24.4	0.107	0.25	43.2	EDGE	-1.3	-1.28	Trending	Tokyo	19
3/17/2025 7:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.28	DN	25.3	0.061	0.25	37.9	EDGE	-1.2	-1.2	Trending	Tokyo	20
3/17/2025 8:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.86	UP	25.3	0.061	0.25	30.6	OK	-1.3	-1.29	Trending	Tokyo-London	21
3/17/2025 9:00	BUY	Red	Yellow	Yellow	Yellow	Green	Green	0.52	DN	25.3	0.061	0.25	38.9	EDGE	-1.2	-1.25	Trending	London	22
3/17/2025 10:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.23	UP	25.3	0.061	0.25	33.6	OK	-1.4	-1.37	Trending	London	22
3/17/2025 11:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.46	UP	26.6	0.114	0.25	44	OK	-1.4	-1.42	Trending	London	23
3/17/2025 12:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.85	UP	26.6	0.114	0.25	46.9	OK	-1.5	-1.51	Trending	London	23
3/17/2025 13:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.7	FL	26.6	0.114	0.25	53.4	OK	-1.5	-1.51	Trending	London-NewYork	20
3/17/2025 14:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.74	FL	26.6	0.114	0.25	49.8	OK	-1.5	-1.51	Trending	London-NewYork	23
3/17/2025 15:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.44	DN	29	0.131	0.25	48	OK	-1.3	-1.34	Trending	London-NewYork	18
3/17/2025 16:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.21	DN	29	0.131	2.25	31.8	OK	-1.3	-1.31	Trending	London-NewYork	21
3/17/2025 17:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.9	UP	29	0.131	2.25	29.4	OK	-1.4	-1.43	Trending	New York	19
3/17/2025 18:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.51	UP	29	0.131	2.25	39.2	OK	-1.5	-1.53	Trending	New York	22
3/17/2025 19:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.79	UP	30	0.415	0.25	46.9	OK	-1.6	-1.61	Trending	New York	21
3/17/2025 20:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.87	FL	30	0.415	0.25	52.7	OK	-1.7	-1.65	Trending	New York	19
3/17/2025 21:00	BUY	Green	Green	Green	Yellow	Green	Green	2.27	UP	30	0.415	0.25	53.8	OK	-1.7	-1.74	Trending	New York	19
3/17/2025 22:00	BUY	Red	Green	Green	Yellow	Green	Green	1.59	DN	30	0.415	0.25	59.7	OK	-1.7	-1.65	Trending	Off-Hours	22
3/17/2025 23:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.37	DN	32.7	0.563	0.25	48.8	OK	-1.6	-1.63	Trending	Off-Hours	21
3/18/2025 0:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.33	FL	32.7	0.563	0.25	45.5	OK	-1.6	-1.64	Trending	Tokyo	47
3/18/2025 1:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.72	UP	32.7	0.563	0.25	44.9	OK	-1.7	-1.72	Trending	Tokyo	52
3/18/2025 2:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.41	DN	32.7	0.563	0.25	50.4	OK	-1.7	-1.68	Trending	Tokyo	31
3/18/2025 3:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.1	DN	35	0.439	0.25	45.2	OK	-1.6	-1.65	Trending	Tokyo	23
3/18/2025 4:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.35	UP	35	0.439	0.25	41.3	OK	-1.7	-1.7	Trending	Tokyo	20
3/18/2025 5:00	BUY	Red	Green	Green	Yellow	Green	Green	0.89	DN	35	0.439	0.25	45	OK	-1.6	-1.64	Trending	Tokyo	19
3/18/2025 6:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.14	DN	35	0.439	0.25	37.8	OK	-1.5	-1.5	Trending	Tokyo	20
3/18/2025 7:00	BUY	Red	Green	Green	Yellow	Green	Green	0.46	UP	33.7	0.369	0.25	25.6	OK	-1.6	-1.58	Trending	Tokyo	21
3/18/2025 8:00	BUY	Red	Green	Green	Yellow	Green	Green	0.31	FL	33.7	0.369	0.25	33.6	OK	-1.6	-1.56	Trending	Tokyo-London	22
3/18/2025 9:00	BUY	Red	Green	Green	Yellow	Green	Green	0.15	FL	33.7	0.369	0.25	31.3	OK	-1.5	-1.54	Trending	London	21
3/18/2025 10:00	BUY	Red	Green	Green	Yellow	Green	Green	0.72	UP	33.7	0.369	0.25	30.1	OK	-1.6	-1.62	Trending	London	21
3/18/2025 11:00	BUY	Red	Green	Green	Yellow	Green	Green	0.71	FL	32.6	0.426	0.25	36.2	OK	-1.6	-1.63	Trending	London	20
3/18/2025 12:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.2	DN	32.6	0.426	0.25	36.1	OK	-1.5	-1.51	Trending	London	19
3/18/2025 13:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.84	UP	32.6	0.426	0.25	25.2	OK	-1.4	-1.42	Trending	London-NewYork	25
3/18/2025 14:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.59	UP	32.6	0.426	0.25	18.4	EDGE	-1.3	-1.3	Trending	London-NewYork	22
3/18/2025 15:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.66	FL	28.8	0.108	0.25	9.1	EDGE	-1.3	-1.25	Trending	London-NewYork	21
3/18/2025 16:00	BUY	Yellow	Yellow	Yellow	Red	Green	Yellow	2.01	UP	28.8	0.108	-7.25	6.9	EDGE	-1.2	-1.15	Trending	London-NewYork	18
3/18/2025 17:00	BUY	Yellow	Yellow	Yellow	Red	Green	Yellow	2.13	FL	28.8	0.108	-7.25	-0.3	EDGE	-1.1	-1.1	Trending	New York	18
3/18/2025 18:00	BUY	Yellow	Yellow	Yellow	Red	Green	Yellow	1.1	DN	28.8	0.108	-7.25	-2.4	EDGE	-1.2	-1.24	Trending	New York	21
3/18/2025 19:00	BUY	Yellow	Green	Yellow	Red	Green	Green	0.68	DN	27.6	0.024	-7.25	13.7	EDGE	-1.3	-1.3	Trending	New York	18
3/18/2025 20:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.55	FL	27.6	0.024	0	19.3	OK	-1.3	-1.32	Trending	New York	24
3/18/2025 21:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.67	FL	27.6	0.024	0	20.6	EDGE	-1.3	-1.29	Trending	New York	20
3/18/2025 22:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	0.86	FL	27.6	0.024	0	18.6	EDGE	-1.2	-1.25	Trending	Off-Hours	20
3/18/2025 23:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.11	UP	25	0.143	-3	15.2	EDGE	-1.2	-1.2	Trending	Off-Hours	19
3/19/2025 0:00	BUY	Yellow	Yellow	Yellow	Red	Green	Green	0.85	DN	25	0.143	-7.25	8.6	EDGE	-1.2	-1.23	Trending	Tokyo	142
3/19/2025 1:00	BUY	Yellow	Yellow	Yellow	Red	Green	Green	0.65	DN	25	0.143	-7.25	15.6	EDGE	-1.3	-1.25	Trending	Tokyo	72
3/19/2025 2:00	BUY	Yellow	Yellow	Yellow	Red	Green	Green	0.46	FL	25	0.143	-7.25	19.2	EDGE	-1.3	-1.28	Trending	Tokyo	21
