Open Time	Status	Magic	Symbol	Type	Timeframe	Pattern (Size)	Higher Trend	Higher RSI	Spread	Spread vs Base	News Time	Vol Steps (Lot)	Vol Steps ($)	Min Requied Capital ($)	Entry Prices	RiskFree Prices	Target Prices	Action Prices	Liquidity Price	Max Step	Max Virtual Step	Profit	Close Time
1/21/2025 10:58	Close	10051	AUDCAD_l	Long	m1	Super Minor(17)	Downtrend	Neutral (34.1)	Normal (Now: 13 vs Avg: 17 points)	Normal (13 vs 29 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89936|0.89907|0.89849|0.89762|0.89646	0.89949|0.89930|0.89896|0.89848|0.89785	0.90007|0.89959|0.89925|0.89877|0.89814	0.90007|0.89959|0.89925|0.89877|0.89814	0.89472	2	2	3.9	1/21/2025 11:22
1/21/2025 13:03	Close	10052	AUDCAD_l	Long	m1	Major(76)	Downtrend	Neutral (35.3)	Normal (Now: 11 vs Avg: 14 points)	Normal (11 vs 24 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89817|0.89793|0.89745|0.89673|0.89577	0.89828|0.89812|0.89784|0.89744|0.89692	0.89876|0.89836|0.89808|0.89768|0.89716	0.89876|0.89836|0.89808|0.89768|0.89716	0.89433	2	2	2.88	1/21/2025 13:51
1/21/2025 14:16	Close	10053	AUDCAD_l	Short	m1	Super Minor(11)	Uptrend	Neutral (65.3)	Normal (Now: 9 vs Avg: 15 points)	Normal (9 vs 36 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89876|0.89912|0.89984|0.90092|0.90236	0.89867|0.89891|0.89933|0.89993|0.90071	0.89795|0.89855|0.89897|0.89957|0.90035	0.89795|0.89855|0.89897|0.89957|0.90035	0.90452	2	2	4.14	1/21/2025 15:30
1/21/2025 15:31	Close	10054	AUDCAD_l	Short	m1	Super Minor(29)	Uptrend	Neutral (59.2)	Normal (Now: 12 vs Avg: 19 points)	Normal (12 vs 57 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89926|0.89983|0.90097|0.90268|0.90496	0.89914|0.89952|0.90019|0.90114|0.90237	0.89800|0.89895|0.89962|0.90057|0.90180	0.89800|0.89895|0.89962|0.90057|0.90180	0.90838	3	3	12.24	1/21/2025 17:09
1/21/2025 18:50	Close	10055	AUDCAD_l	Long	m1	Major(98)	Downtrend	Neutral (36.0)	Normal (Now: 10 vs Avg: 20 points)	Normal (10 vs 34 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89860|0.89826|0.89758|0.89656|0.89520	0.89870|0.89847|0.89808|0.89751|0.89677	0.89938|0.89881|0.89842|0.89785|0.89711	0.89938|0.89881|0.89842|0.89785|0.89711	0.89316	2	2	3.9	1/21/2025 19:43
1/22/2025 1:30	Close	10056	AUDCAD_l	Long	m1	Major(134)	Downtrend	Neutral (38.2)	Normal (Now: 9 vs Avg: 25 points)	Normal (9 vs 41 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89742|0.89701|0.89619|0.89496|0.89332	0.89751|0.89724|0.89676|0.89608|0.89519	0.89833|0.89765|0.89717|0.89649|0.89560	0.89833|0.89765|0.89717|0.89649|0.89560	0.89086	1	1	2.49	1/22/2025 2:08
1/22/2025 2:52	Close	10057	AUDCAD_l	Short	m1	Minor(44)	Uptrend	Neutral (63.6)	Normal (Now: 10 vs Avg: 14 points)	Normal (10 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89868|0.89890|0.89934|0.90000|0.90088	0.89858|0.89873|0.89898|0.89935|0.89983	0.89814|0.89851|0.89876|0.89913|0.89961	0.89814|0.89851|0.89876|0.89913|0.89961	0.9022	2	2	2.82	1/22/2025 3:03
1/22/2025 7:23	Close	10058	AUDCAD_l	Long	m1	Super Minor(27)	Downtrend	Neutral (35.5)	High (Now: 13 vs Avg: 10 points)	Normal (13 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89783|0.89761|0.89717|0.89651|0.89563	0.89796|0.89781|0.89756|0.89719|0.89671	0.89840|0.89803|0.89778|0.89741|0.89693	0.89840|0.89803|0.89778|0.89741|0.89693	0.89431	3	3	5.94	1/22/2025 10:32
1/22/2025 10:53	Close	10059	AUDCAD_l	Short	m1	Super Minor(12)	Uptrend	Neutral (69.9)	Normal (Now: 11 vs Avg: 16 points)	Normal (11 vs 32 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89866|0.89898|0.89962|0.90058|0.90186	0.89855|0.89876|0.89914|0.89967|0.90036	0.89791|0.89844|0.89882|0.89935|0.90004	0.89791|0.89844|0.89882|0.89935|0.90004	0.90378	5	7	20.37	1/28/2025 6:03
1/22/2025 17:47	Close	10060	AUDCAD_l	Long	m1	Super Minor(16)	Downtrend	Neutral (36.8)	Normal (Now: 9 vs Avg: 21 points)	Normal (9 vs 39 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90130|0.90091|0.90013|0.89896|0.89740	0.90139|0.90113|0.90068|0.90003|0.89918	0.90217|0.90152|0.90107|0.90042|0.89957	0.90217|0.90152|0.90107|0.90042|0.89957	0.89506	2	2	4.14	1/22/2025 18:34
1/22/2025 23:36	Close	10061	AUDCAD_l	Long	m1	Super Minor(11)	Downtrend	Neutral (32.6)	Normal (Now: 11 vs Avg: 9 points)	Normal (11 vs 17 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90197|0.90180|0.90146|0.90095|0.90027	0.90208|0.90197|0.90177|0.90149|0.90112	0.90242|0.90214|0.90194|0.90166|0.90129	0.90242|0.90214|0.90194|0.90166|0.90129	0.89925	2	2	2.37	1/23/2025 1:01
1/23/2025 8:43	Close	10062	AUDCAD_l	Long	m1	Major(99)	Downtrend	Neutral (35.4)	High (Now: 13 vs Avg: 9 points)	Normal (13 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90193|0.90173|0.90133|0.90073|0.89993	0.90206|0.90193|0.90169|0.90136|0.90093	0.90246|0.90213|0.90189|0.90156|0.90113	0.90246|0.90213|0.90189|0.90156|0.90113	0.89873	4	4	10.17	1/23/2025 12:07
1/23/2025 17:32	Close	10063	AUDCAD_l	Long	m1	Super Minor(20)	Downtrend	Neutral (34.1)	Normal (Now: 9 vs Avg: 20 points)	Normal (9 vs 42 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90133|0.90091|0.90007|0.89881|0.89713	0.90142|0.90114|0.90065|0.89995|0.89904	0.90226|0.90156|0.90107|0.90037|0.89946	0.90226|0.90156|0.90107|0.90037|0.89946	0.89461	2	2	5.4	1/23/2025 18:14
1/24/2025 1:53	Close	10064	AUDCAD_l	Long	m1	Super Minor(12)	Downtrend	Neutral (41.5)	High (Now: 12 vs Avg: 9 points)	Higher (12 vs 9 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90337|0.90328|0.90310|0.90283|0.90247	0.90349|0.90343|0.90333|0.90318|0.90298	0.90367|0.90352|0.90342|0.90327|0.90307	0.90367|0.90352|0.90342|0.90327|0.90307	0.90193	4	4	6.18	1/24/2025 4:03
1/24/2025 12:19	Close	10065	AUDCAD_l	Long	m1	Minor(32)	Downtrend	Neutral (36.7)	Normal (Now: 11 vs Avg: 14 points)	Normal (11 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90535|0.90515|0.90475|0.90415|0.90335	0.90546|0.90533|0.90509|0.90476|0.90433	0.90586|0.90553|0.90529|0.90496|0.90453	0.90586|0.90553|0.90529|0.90496|0.90453	0.90215	3	3	5.43	1/24/2025 13:50
1/24/2025 15:15	Close	10066	AUDCAD_l	Long	m1	Super Minor(20)	Downtrend	Oversold (28.2)	Normal (Now: 11 vs Avg: 14 points)	Normal (11 vs 34 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90427|0.90393|0.90325|0.90223|0.90087	0.90438|0.90415|0.90376|0.90319|0.90245	0.90506|0.90449|0.90410|0.90353|0.90279	0.90506|0.90449|0.90410|0.90353|0.90279	0.89883	3	3	7.98	1/24/2025 16:45
1/24/2025 20:34	Close	10067	AUDCAD_l	Long	m1	Super Minor(18)	Downtrend	Neutral (36.6)	Normal (Now: 12 vs Avg: 12 points)	Normal (12 vs 26 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90553|0.90527|0.90475|0.90397|0.90293	0.90565|0.90548|0.90517|0.90474|0.90418	0.90617|0.90574|0.90543|0.90500|0.90444	0.90617|0.90574|0.90543|0.90500|0.90444	0.90137	2	2	3.09	1/24/2025 23:47
1/27/2025 6:11	Close	10068	AUDCAD_l	Long	m1	Super Minor(14)	Uptrend	Neutral (47.3)	Normal (Now: 10 vs Avg: 14 points)	Normal (10 vs 17 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90509|0.90492|0.90458|0.90407|0.90339	0.90519|0.90508|0.90488|0.90460|0.90423	0.90553|0.90525|0.90505|0.90477|0.90440	0.90553|0.90525|0.90505|0.90477|0.90440	0.90237	3	3	4.62	1/27/2025 7:51
1/28/2025 8:03	Close	10069	AUDCAD_l	Short	m1	Minor(35)	Uptrend	Neutral (64.3)	Normal (Now: 11 vs Avg: 9 points)	Normal (11 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90039|0.90059|0.90099|0.90159|0.90239	0.90028|0.90041|0.90065|0.90098|0.90141	0.89988|0.90021|0.90045|0.90078|0.90121	0.89988|0.90021|0.90045|0.90078|0.90121	0.90359	2	2	3.09	1/28/2025 8:41
1/28/2025 14:41	Close	10070	AUDCAD_l	Long	m1	Super Minor(24)	Downtrend	Neutral (37.2)	Normal (Now: 10 vs Avg: 15 points)	Normal (10 vs 24 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89956|0.89932|0.89884|0.89812|0.89716	0.89966|0.89950|0.89922|0.89882|0.89830	0.90014|0.89974|0.89946|0.89906|0.89854	0.90014|0.89974|0.89946|0.89906|0.89854	0.89572	4	4	10.47	1/28/2025 17:28
1/28/2025 20:43	Close	10071	AUDCAD_l	Short	m1	Major(123)	Uptrend	Neutral (53.8)	Normal (Now: 10 vs Avg: 12 points)	Normal (10 vs 29 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89952|0.89981|0.90039|0.90126|0.90242	0.89942|0.89961|0.89995|0.90044|0.90106	0.89884|0.89932|0.89966|0.90015|0.90077	0.89884|0.89932|0.89966|0.90015|0.90077	0.90416	3	3	7.59	1/29/2025 2:30
1/28/2025 23:50	Close	10072	AUDCAD_l	Long	m1	Super Minor(26)	Uptrend	Neutral (40.6)	High (Now: 18 vs Avg: 9 points)	Higher (18 vs 14 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90008|0.89994|0.89966|0.89924|0.89868	0.90026|0.90017|0.90000|0.89977|0.89947	0.90054|0.90031|0.90014|0.89991|0.89961	0.90054|0.90031|0.90014|0.89991|0.89961	0.89784	1	1	0.84	1/29/2025 2:06
1/29/2025 3:34	Close	10073	AUDCAD_l	Long	m1	Super Minor(25)	Downtrend	Neutral (31.4)	Normal (Now: 6 vs Avg: 16 points)	Normal (6 vs 21 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89701|0.89680|0.89638|0.89575|0.89491	0.89707|0.89693|0.89669|0.89634|0.89588	0.89749|0.89714|0.89690|0.89655|0.89609	0.89749|0.89714|0.89690|0.89655|0.89609	0.89365	1	1	1.29	1/29/2025 3:53
1/29/2025 5:24	Close	10074	AUDCAD_l	Long	m1	Super Minor(24)	Downtrend	Neutral (39.3)	Normal (Now: 9 vs Avg: 11 points)	Normal (9 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89751|0.89731|0.89691|0.89631|0.89551	0.89760|0.89747|0.89723|0.89690|0.89647	0.89800|0.89767|0.89743|0.89710|0.89667	0.89800|0.89767|0.89743|0.89710|0.89667	0.89431	2	2	2.37	1/29/2025 6:16
1/29/2025 7:10	Close	10075	AUDCAD_l	Short	m1	Minor(50)	Uptrend	Neutral (59.7)	High (Now: 12 vs Avg: 8 points)	Normal (12 vs 13 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89792|0.89805|0.89831|0.89870|0.89922	0.89780|0.89789|0.89804|0.89826|0.89854	0.89754|0.89776|0.89791|0.89813|0.89841	0.89754|0.89776|0.89791|0.89813|0.89841	0.9	5	5	11.16	1/29/2025 11:59
1/29/2025 21:26	Close	10076	AUDCAD_l	Long	m1	Major(143)	Downtrend	Neutral (35.7)	Normal (Now: 9 vs Avg: 18 points)	Normal (9 vs 35 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89769|0.89734|0.89664|0.89559|0.89419	0.89778|0.89755|0.89714|0.89656|0.89580	0.89848|0.89790|0.89749|0.89691|0.89615	0.89848|0.89790|0.89749|0.89691|0.89615	0.89209	2	2	3.78	1/29/2025 21:38
1/30/2025 0:23	Close	10077	AUDCAD_l	Long	m1	Super Minor(16)	Downtrend	Neutral (32.6)	High (Now: 85 vs Avg: 11 points)	Higher (85 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89734|0.89714|0.89674|0.89614|0.89534	0.89819|0.89806|0.89782|0.89749|0.89706	0.89859|0.89826|0.89802|0.89769|0.89726	0.89859|0.89826|0.89802|0.89769|0.89726	0.89414	1	1	1.23	1/30/2025 0:40
1/30/2025 6:12	Close	10078	AUDCAD_l	Long	m1	Minor(31)	Downtrend	Neutral (39.9)	High (Now: 13 vs Avg: 10 points)	Normal (13 vs 18 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89822|0.89804|0.89768|0.89714|0.89642	0.89835|0.89823|0.89802|0.89772|0.89733	0.89871|0.89841|0.89820|0.89790|0.89751	0.89871|0.89841|0.89820|0.89790|0.89751	0.89534	4	4	8.97	1/30/2025 10:20
1/30/2025 9:29	Close	10079	AUDCAD_l	Short	m1	Minor(47)	Downtrend	Neutral (60.5)	Normal (Now: 10 vs Avg: 11 points)	Normal (10 vs 24 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89731|0.89755|0.89803|0.89875|0.89971	0.89721|0.89737|0.89765|0.89805|0.89857	0.89673|0.89713|0.89741|0.89781|0.89833	0.89673|0.89713|0.89741|0.89781|0.89833	0.90115	3	3	6.18	1/30/2025 11:26
1/30/2025 12:19	Close	10080	AUDCAD_l	Long	m1	Super Minor(14)	Downtrend	Neutral (41.7)	Normal (Now: 10 vs Avg: 13 points)	Normal (10 vs 25 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89699|0.89674|0.89624|0.89549|0.89449	0.89709|0.89692|0.89663|0.89622|0.89567	0.89759|0.89717|0.89688|0.89647|0.89592	0.89759|0.89717|0.89688|0.89647|0.89592	0.89299	1	1	1.53	1/30/2025 14:57
1/30/2025 14:54	Close	10081	AUDCAD_l	Short	m1	Super Minor(16)	Uptrend	Neutral (61.7)	Normal (Now: 10 vs Avg: 14 points)	Normal (10 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89741|0.89769|0.89825|0.89909|0.90021	0.89731|0.89750|0.89782|0.89829|0.89890	0.89675|0.89722|0.89754|0.89801|0.89862	0.89675|0.89722|0.89754|0.89801|0.89862	0.90189	2	2	3.51	1/30/2025 15:30
1/30/2025 19:44	Close	10082	AUDCAD_l	Long	m1	Minor(37)	Downtrend	Neutral (39.2)	Normal (Now: 14 vs Avg: 13 points)	Normal (14 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89749|0.89727|0.89683|0.89617|0.89529	0.89763|0.89748|0.89723|0.89686|0.89638	0.89807|0.89770|0.89745|0.89708|0.89660	0.89807|0.89770|0.89745|0.89708|0.89660	0.89397	1	1	1.29	1/30/2025 20:24
1/30/2025 22:13	Close	10083	AUDCAD_l	Short	m1	Super Minor(25)	Uptrend	Neutral (69.0)	Normal (Now: 11 vs Avg: 9 points)	Normal (11 vs 19 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89895|0.89914|0.89952|0.90009|0.90085	0.89884|0.89897|0.89919|0.89951|0.89992	0.89846|0.89878|0.89900|0.89932|0.89973	0.89846|0.89878|0.89900|0.89932|0.89973	0.90199	5	9	14.13	1/30/2025 23:53
1/31/2025 1:59	Close	10084	AUDCAD_l	Short	m1	Minor(33)	Uptrend	Neutral (58.9)	Normal (Now: 9 vs Avg: 20 points)	Normal (9 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90064|0.90086|0.90130|0.90196|0.90284	0.90055|0.90070|0.90095|0.90132|0.90180	0.90011|0.90048|0.90073|0.90110|0.90158	0.90011|0.90048|0.90073|0.90110|0.90158	0.90416	1	1	1.68	1/31/2025 2:31
1/31/2025 4:37	Close	10085	AUDCAD_l	Short	m1	Mid Major(56)	Uptrend	Neutral (58.8)	Normal (Now: 13 vs Avg: 13 points)	Normal (13 vs 26 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90026|0.90052|0.90104|0.90182|0.90286	0.90013|0.90030|0.90061|0.90104|0.90160	0.89961|0.90004|0.90035|0.90078|0.90134	0.89961|0.90004|0.90035|0.90078|0.90134	0.90442	3	3	6.93	1/31/2025 9:05
1/31/2025 9:24	Close	10086	AUDCAD_l	Long	m1	Super Minor(14)	Downtrend	Oversold (24.9)	Normal (Now: 6 vs Avg: 13 points)	Normal (6 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89973|0.89945|0.89889|0.89805|0.89693	0.89979|0.89960|0.89928|0.89881|0.89820	0.90035|0.89988|0.89956|0.89909|0.89848	0.90035|0.89988|0.89956|0.89909|0.89848	0.89525	1	1	1.68	1/31/2025 10:00
1/31/2025 10:29	Close	10087	AUDCAD_l	Short	m1	Super Minor(24)	Uptrend	Neutral (59.3)	Normal (Now: 11 vs Avg: 17 points)	Normal (11 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90075|0.90103|0.90159|0.90243|0.90355	0.90064|0.90083|0.90115|0.90162|0.90223	0.90008|0.90055|0.90087|0.90134|0.90195	0.90008|0.90055|0.90087|0.90134|0.90195	0.90523	2	2	3.54	1/31/2025 12:42
1/31/2025 15:06	Close	10088	AUDCAD_l	Short	m1	Super Minor(29)	Uptrend	Neutral (60.0)	Normal (Now: 10 vs Avg: 13 points)	Normal (10 vs 39 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90029|0.90068|0.90146|0.90263|0.90419	0.90019|0.90045|0.90091|0.90156|0.90240	0.89941|0.90006|0.90052|0.90117|0.90201	0.89941|0.90006|0.90052|0.90117|0.90201	0.90653	4	4	14.7	1/31/2025 19:08
2/3/2025 0:12	Close	10089	AUDCAD_l	Short	m1	Mid Major(73)	Uptrend	Overbought (76.1)	High (Now: 109 vs Avg: 34 points)	Normal (109 vs 127 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90711|0.90838|0.91092|0.91473|0.91981	0.90602|0.90687|0.90835|0.91047|0.91322	0.90348|0.90560|0.90708|0.90920|0.91195	0.90348|0.90560|0.90708|0.90920|0.91195	0.92743	2	2	21.84	2/3/2025 1:09
2/3/2025 2:05	Close	10090	AUDCAD_l	Long	m1	Minor(34)	Downtrend	Neutral (33.5)	Normal (Now: 20 vs Avg: 48 points)	Normal (20 vs 83 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90268|0.90185|0.90019|0.89770|0.89438	0.90288|0.90233|0.90136|0.89998|0.89818	0.90454|0.90316|0.90219|0.90081|0.89901	0.90454|0.90316|0.90219|0.90081|0.89901	0.8894	3	3	18.27	2/3/2025 2:29
2/3/2025 15:15	Close	10091	AUDCAD_l	Short	m1	Mid Major(52)	Uptrend	Neutral (62.6)	Normal (Now: 7 vs Avg: 32 points)	Normal (7 vs 114 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90326|0.90440|0.90668|0.91010|0.91466	0.90319|0.90395|0.90528|0.90718|0.90965	0.90091|0.90281|0.90414|0.90604|0.90851	0.90091|0.90281|0.90414|0.90604|0.90851	0.9215	1	1	7.02	2/3/2025 17:22
2/3/2025 16:39	Close	10092	AUDCAD_l	Long	m1	Super Minor(21)	Downtrend	Neutral (36.5)	Normal (Now: 7 vs Avg: 28 points)	Normal (7 vs 55 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90216|0.90161|0.90051|0.89886|0.89666	0.90223|0.90186|0.90122|0.90031|0.89911	0.90333|0.90241|0.90177|0.90086|0.89966	0.90333|0.90241|0.90177|0.90086|0.89966	0.89336	3	3	11.91	2/3/2025 17:37
2/4/2025 4:05	Close	10093	AUDCAD_l	Short	m1	Super Minor(21)	Uptrend	Neutral (61.4)	Normal (Now: 12 vs Avg: 20 points)	Normal (12 vs 29 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89710|0.89739|0.89797|0.89884|0.90000	0.89698|0.89717|0.89751|0.89800|0.89862	0.89640|0.89688|0.89722|0.89771|0.89833	0.89640|0.89688|0.89722|0.89771|0.89833	0.90174	3	3	7.38	2/4/2025 6:01
2/4/2025 6:52	Close	10094	AUDCAD_l	Long	m1	Minor(43)	Downtrend	Neutral (31.9)	Normal (Now: 10 vs Avg: 10 points)	Normal (10 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89667|0.89647|0.89607|0.89547|0.89467	0.89677|0.89664|0.89640|0.89607|0.89564	0.89717|0.89684|0.89660|0.89627|0.89584	0.89717|0.89684|0.89660|0.89627|0.89584	0.89347	4	4	9.54	2/4/2025 7:30
2/4/2025 11:42	Close	10095	AUDCAD_l	Long	m1	Super Minor(24)	Downtrend	Neutral (37.3)	Normal (Now: 10 vs Avg: 18 points)	Normal (10 vs 31 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89591|0.89560|0.89498|0.89405|0.89281	0.89601|0.89580|0.89544|0.89493|0.89425	0.89663|0.89611|0.89575|0.89524|0.89456	0.89663|0.89611|0.89575|0.89524|0.89456	0.89095	2	2	3.36	2/4/2025 13:18
2/4/2025 15:57	Close	10096	AUDCAD_l	Long	m1	Mid Major(55)	Downtrend	Oversold (29.8)	Normal (Now: 10 vs Avg: 19 points)	Normal (10 vs 43 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89387|0.89344|0.89258|0.89129|0.88957	0.89397|0.89368|0.89318|0.89247|0.89153	0.89483|0.89411|0.89361|0.89290|0.89196	0.89483|0.89411|0.89361|0.89290|0.89196	0.88699	1	1	2.61	2/4/2025 16:53
2/4/2025 20:12	Close	10097	AUDCAD_l	Short	m1	Super Minor(22)	Uptrend	Neutral (67.7)	Normal (Now: 10 vs Avg: 18 points)	Normal (10 vs 30 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89696|0.89726|0.89786|0.89876|0.89996	0.89686|0.89706|0.89741|0.89791|0.89856	0.89626|0.89676|0.89711|0.89761|0.89826	0.89626|0.89676|0.89711|0.89761|0.89826	0.90176	1	1	2.13	2/4/2025 21:38
2/4/2025 21:34	Close	10098	AUDCAD_l	Long	m1	Minor(32)	Downtrend	Oversold (28.1)	Normal (Now: 13 vs Avg: 11 points)	Normal (13 vs 24 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89627|0.89603|0.89555|0.89483|0.89387	0.89640|0.89624|0.89596|0.89556|0.89504	0.89688|0.89648|0.89620|0.89580|0.89528	0.89688|0.89648|0.89620|0.89580|0.89528	0.89243	3	3	6.3	2/4/2025 22:57
2/5/2025 4:01	Close	10099	AUDCAD_l	Long	m1	Major(130)	Downtrend	Neutral (37.0)	Normal (Now: 9 vs Avg: 16 points)	Normal (9 vs 26 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89475|0.89449|0.89397|0.89319|0.89215	0.89484|0.89467|0.89436|0.89393|0.89337	0.89536|0.89493|0.89462|0.89419|0.89363	0.89536|0.89493|0.89462|0.89419|0.89363	0.89059	1	1	1.59	2/5/2025 4:13
2/5/2025 7:56	Close	10100	AUDCAD_l	Short	m1	Minor(34)	Uptrend	Neutral (63.6)	Normal (Now: 11 vs Avg: 10 points)	Normal (11 vs 17 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89626|0.89643|0.89677|0.89728|0.89796	0.89615|0.89626|0.89646|0.89675|0.89711	0.89581|0.89609|0.89629|0.89658|0.89694	0.89581|0.89609|0.89629|0.89658|0.89694	0.89898	4	4	8.94	2/5/2025 10:26
2/5/2025 13:09	Close	10101	AUDCAD_l	Short	m1	Minor(31)	Uptrend	Neutral (65.6)	Normal (Now: 10 vs Avg: 14 points)	Normal (10 vs 25 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89773|0.89798|0.89848|0.89923|0.90023	0.89763|0.89780|0.89809|0.89851|0.89905	0.89713|0.89755|0.89784|0.89826|0.89880	0.89713|0.89755|0.89784|0.89826|0.89880	0.90173	2	2	3.15	2/5/2025 13:50
